"LIBNAME","Period_ID","POPU_LSA","b1_visits_per_cap","b2_physmatcir_per_cap","b3_elmatcir_per_cap","b4_physmat_turnover_NOT_per_cap","b5_elmat_turnover_NOT_per_cap","b6_internet_term_per_cap","b7_wifi_per_cap","b8_attend_per_cap","b9_loc_op_exp_per_cap","b10_pct_budget_coll_NOT_per_cap","b11_FTE_per_cap","b12_n_program_per_cap","b1_act_n","b2_act_n","b3_act_n","b4_act_n","b5_act_n","b6_act_n","b7_act_n","b8_act_n","b9_act_n","b10_act_n","b11_act_n","b12_act_n","b1_act_viz","b2_act_viz","b3_act_viz","b4_act_viz","b5_act_viz","b6_act_viz","b7_act_viz","b8_act_viz","b9_act_viz","b10_act_viz","b11_act_viz","b12_act_viz","b1_visits_pc_viz","b2_physmatcir_pc_viz","b3_elmatcir_pc_viz","b4_physmat_turnover_NOT_pc_viz","b5_elmat_turnover_NOT_pc_viz","b6_internet_term_pc_viz","b7_wifi_pc_viz","b8_attend_pc_viz","b9_loc_op_exp_pc_viz","b10_pct_budget_coll_NOT_pc_viz","b11_FTE_pc_viz","b12_n_program_pc_viz","b1_pctl","b2_pctl","b3_pctl","b4_pctl","b5_pctl","b6_pctl","b7_pctl","b8_pctl","b9_pctl","b10_pctl","b11_pctl","b12_pctl"
"Parowan Public Library",2022,"  3,132",2.35568326947637,0.290549169859515,1.31449553001277,0.0418198529411765,74.8545454545455,2.17113665389527,0.316091954022989,0.918263090676884,24.1034482758621,27.1552894076135,0.000638569604086846,0.0970625798212005,7378,910,4117,0.04,74.85,6800,990,2876,75492,27.16,2,304,"7,378","910","4,117","0.04","74.85","6,800","990","2,876","$75,492","27.16%","2","304","2.36","0.29","1.31","0.04","74.85","2.17","0.32","0.92","$24.1","27.16%","0.000639","0.0971",0.228070175438596,0,0.0862068965517241,0,0.0517241379310345,0.96551724137931,0.369565217391304,0.810344827586207,0.327586206896552,0.96551724137931,0.706896551724138,0.96551724137931
"Parowan Public Library",2023,"  3,171",2.68211920529801,0.577420372122359,1.81866918953012,0.0909136047666336,104.854545454545,2.1759697256386,0.252286345001577,0.610848312835068,25.959949542731,17.5839329460888,0.000630715862503942,0.0728476821192053,8505,1831,5767,0.09,104.85,6900,800,1937,82319,17.58,2,231,"8,505","1,831","5,767","0.09","104.85","6,900","800","1,937","$82,319","17.58%","2","231","2.68","0.58","1.82","0.09","104.85","2.18","0.25","0.61","$25.96","17.58%","0.000631","0.0728",0.258620689655172,0,0.172413793103448,0,0.0689655172413793,0.96551724137931,0.25,0.571428571428571,0.310344827586207,0.827586206896552,0.706896551724138,0.879310344827586
"Parowan Public Library",2024,"  3,181",2.1461804464005,0.510216912920465,0.951273184533166,0.0782545805207329,Inf,2.10625589437284,0.232631248035209,0.562716127004087,33.8006916064131,11.1336474553,0.000628733102797862,0.0644451430367809,6827,1623,3026,0.08,Inf,6700,740,1790,107520,11.13,2,205,"6,827","1,623","3,026","0.08","Inf","6,700","740","1,790","$107,520","11.13%","2","205","2.15","0.51","0.95","0.08","Inf","2.11","0.23","0.56","$33.8","11.13%","0.000629","0.0644",0.155172413793103,0,0.0517241379310345,0,0.0714285714285714,0.964912280701754,0.204081632653061,0.46551724137931,0.448275862068966,0.603448275862069,0.706896551724138,0.879310344827586
"Parowan Public Library",2025,"  3,283",3.08315565031983,0.518732866280841,1.91014316174231,0.0933764667178419,Inf,2.07127627170271,0.24367956137679,0.55863539445629,31.2071276271703,10.2563779209806,0.000609198903441974,0.0642704843131282,10122,1703,6271,0.09,Inf,6800,800,1834,102453,10.26,2,211,"10,122","1,703","6,271","0.09","Inf","6,800","800","1,834","$102,453","10.26%","2","211","3.08","0.52","1.91","0.09","Inf","2.07","0.24","0.56","$31.21","10.26%","0.000609","0.0643",0.310344827586207,0.0169491525423729,0.0508474576271186,0,0,0.966101694915254,0.16,0.474576271186441,0.389830508474576,0.508474576271186,0.694915254237288,0.847457627118644
"Payson City Library",2016," 19,548",3.22283609576427,8.1901984857786,0.509566196030284,3.81613195404491,187.943396226415,0.405156537753223,0.0798035604665439,0.434468999386126,21.7757315326376,13.0870590177769,0.000327399222426847,0.0138633108246368,63000,160102,9961,3.82,187.94,7920,1560,8493,425672,13.09,6.4,271,"63,000","160,102","9,961","3.82","187.94","7,920","1,560","8,493","$425,672","13.09%","6.4","271","3.22","8.19","0.51","3.82","187.94","0.41","0.08","0.43","$21.78","13.09%","0.000327","0.0139",0.0363636363636364,0.321428571428571,0.267857142857143,0.767857142857143,0.571428571428571,0.148148148148148,0.0789473684210526,0.392857142857143,0.321428571428571,0.5,0.196428571428571,0.339285714285714
"Payson City Library",2017," 19,810",3.18021201413428,6.74588591620394,0.736597677940434,3.64986070901841,265.309090909091,0.424028268551237,0.0782433114588592,0.413528520949016,20.2661786976275,13.0128709497932,0.000378596668349319,0.0161534578495709,63000,133636,14592,3.65,265.31,8400,1550,8192,401473,13.01,7.5,320,"63,000","133,636","14,592","3.65","265.31","8,400","1,550","8,192","$401,473","13.01%","7.5","320","3.18","6.75","0.74","3.65","265.31","0.42","0.08","0.41","$20.27","13.01%","0.000379","0.0162",0.0357142857142857,0.327586206896552,0.293103448275862,0.775862068965517,0.568965517241379,0.178571428571429,0.1,0.344827586206897,0.293103448275862,0.53448275862069,0.327586206896552,0.379310344827586
"Payson City Library",2018," 19,892",3.41845968228434,6.09581741403579,0.84164488236477,3.22100621579982,298.964285714286,0.527850392117434,0.150814397747838,0.420269455057309,20.2229539513372,10.4962406015038,0.000439875326764528,0.0169917554795898,68000,121258,16742,3.22,298.96,10500,3000,8360,402275,10.5,8.75,338,"68,000","121,258","16,742","3.22","298.96","10,500","3,000","8,360","$402,275","10.5%","8.75","338","3.42","6.1","0.84","3.22","298.96","0.53","0.15","0.42","$20.22","10.5%","0.00044","0.017",0.0727272727272727,0.293103448275862,0.206896551724138,0.706896551724138,0.586206896551724,0.315789473684211,0.184210526315789,0.245614035087719,0.310344827586207,0.385964912280702,0.413793103448276,0.43859649122807
"Payson City Library",2019," 19,826",3.32896196913144,6.49525875113487,1.19797235952789,3.13534768211921,416.684210526316,0.363159487541612,0.29052759003329,0.566478361747201,21.4644406335116,9.93627271759604,0.000441339654998487,0.0154847170382326,66000,128775,23751,3.14,416.68,7200,5760,11231,425554,9.94,8.75,307,"66,000","128,775","23,751","3.14","416.68","7,200","5,760","11,231","$425,554","9.94%","8.75","307","3.33","6.5","1.2","3.14","416.68","0.36","0.29","0.57","$21.46","9.94%","0.000441","0.0155",0.0754716981132075,0.298245614035088,0.241379310344828,0.701754385964912,0.551724137931034,0.192982456140351,0.285714285714286,0.517241379310345,0.350877192982456,0.333333333333333,0.413793103448276,0.293103448275862
"Payson City Library",2020," 20,303",2.09328670639807,5.31399300595971,1.5227798847461,2.68276307937139,562.127272727273,0.325173619662119,0.31207210757031,0.392651332315421,23.0441806629562,10.8987574994835,0.000369403536423189,0.0111313598975521,42500,107890,30917,2.68,562.13,6602,6336,7972,467866,10.9,7.5,226,"42,500","107,890","30,917","2.68","562.13","6,602","6,336","7,972","$467,866","10.9%","7.5","226","2.09","5.31","1.52","2.68","562.13","0.33","0.31","0.39","$23.04","10.9%","0.000369","0.0111",0.107142857142857,0.413793103448276,0.379310344827586,0.706896551724138,0.603448275862069,0.448275862068966,0.422222222222222,0.517241379310345,0.310344827586207,0.396551724137931,0.310344827586207,0.379310344827586
"Payson City Library",2021," 21,101",2.17075020141226,5.09373963319274,1.86076489265912,2.59533008161491,701.142857142857,0.127434718733709,0.431259182029288,0.0964883180891901,23.2414577508175,11.1350635443965,0.000426520070138856,0.0032699872043979,45805,107483,39264,2.6,701.14,2689,9100,2036,490418,11.14,9,69,"45,805","107,483","39,264","2.6","701.14","2,689","9,100","2,036","$490,418","11.14%","9","69","2.17","5.09","1.86","2.6","701.14","0.13","0.43","0.1","$23.24","11.14%","0.000427","0.0033",0.315789473684211,0.344827586206897,0.327586206896552,0.775862068965517,0.586206896551724,0.344827586206897,0.409090909090909,0.310344827586207,0.310344827586207,0.431034482758621,0.379310344827586,0.327586206896552
"Payson City Library",2022," 22,142",2.43785565892873,5.02610423629302,2.00180652154277,2.8128601759175,791.5,0.169225905518923,0.188781501219402,0.415499954836961,30.0556408635173,9.30389036593317,0.000417758106765423,0.0156264113449553,53979,111288,44324,2.81,791.5,3747,4180,9200,665492,9.3,9.25,346,"53,979","111,288","44,324","2.81","791.5","3,747","4,180","9,200","$665,492","9.3%","9.25","346","2.44","5.03","2","2.81","791.5","0.17","0.19","0.42","$30.06","9.3%","0.000418","0.0156",0.263157894736842,0.293103448275862,0.293103448275862,0.672413793103448,0.568965517241379,0.379310344827586,0.173913043478261,0.517241379310345,0.448275862068966,0.275862068965517,0.396551724137931,0.482758620689655
"Payson City Library",2023," 22,516",2.47099840113697,5.39407532421389,2.33798187955232,2.92439382629843,940.035714285714,0.156910641321727,0.26647717178895,0.410730147450702,27.6357701190265,10.7883804515256,0.000421922188665838,0.0211849351572215,55637,121453,52642,2.92,940.04,3533,6000,9248,622247,10.79,9.5,477,"55,637","121,453","52,642","2.92","940.04","3,533","6,000","9,248","$622,247","10.79%","9.5","477","2.47","5.39","2.34","2.92","940.04","0.16","0.27","0.41","$27.64","10.79%","0.000422","0.0212",0.189655172413793,0.327586206896552,0.293103448275862,0.672413793103448,0.568965517241379,0.293103448275862,0.291666666666667,0.339285714285714,0.379310344827586,0.46551724137931,0.379310344827586,0.53448275862069
"Payson City Library",2024," 24,054",3.21563981042654,5.04115739585932,2.81242205038663,2.86836191602602,Inf,0.13619356447992,0.324270391618858,0.491519082065353,31.0789473684211,10.0427353258817,0.000415731271306228,0.0236551093373244,77349,121260,67650,2.87,Inf,3276,7800,11823,747573,10.04,10,569,"77,349","121,260","67,650","2.87","Inf","3,276","7,800","11,823","$747,573","10.04%","10","569","3.22","5.04","2.81","2.87","Inf","0.14","0.32","0.49","$31.08","10.04%","0.000416","0.0237",0.327586206896552,0.327586206896552,0.275862068965517,0.689655172413793,0.0714285714285714,0.210526315789474,0.285714285714286,0.379310344827586,0.379310344827586,0.46551724137931,0.327586206896552,0.517241379310345
"Payson City Library",2025," 24,666",3.23465499067542,4.9264169301873,3.02473039811887,2.78085452090533,Inf,0.107313711181383,0.379469715397713,0.513581448147247,32.8330495418795,9.85447372156657,0.000405416362604395,0.0239601070299197,79786,121515,74608,2.78,Inf,2647,9360,12668,809860,9.85,10,591,"79,786","121,515","74,608","2.78","Inf","2,647","9,360","12,668","$809,860","9.85%","10","591","3.23","4.93","3.02","2.78","Inf","0.11","0.38","0.51","$32.83","9.85%","0.000405","0.024",0.379310344827586,0.338983050847458,0.305084745762712,0.661016949152542,0,0.101694915254237,0.3,0.389830508474576,0.440677966101695,0.491525423728814,0.322033898305085,0.491525423728814
"Pleasant Grove Public Library",2016," 38,052",3.33785346368128,10.0513770629665,0.761063807421423,6.09687086541374,526.545454545455,0.241905813097866,0.112976978871019,0.866997792494481,16.5031010196573,14.1831298815346,0.000308787974350888,0.0212603805319037,127012,382475,28960,6.1,526.55,9205,4299,32991,627976,14.18,11.75,809,"127,012","382,475","28,960","6.1","526.55","9,205","4,299","32,991","$627,976","14.18%","11.75","809","3.34","10.05","0.76","6.1","526.55","0.24","0.11","0.87","$16.5","14.18%","0.000309","0.0213",0.0727272727272727,0.517857142857143,0.642857142857143,0.910714285714286,0.75,0.037037037037037,0.236842105263158,0.678571428571429,0.142857142857143,0.642857142857143,0.142857142857143,0.607142857142857
"Pleasant Grove Public Library",2017," 38,756",5.01581690576943,9.35893797089483,1.00265765300857,5.8067847079918,706.527272727273,0.237382598823408,0.148002889875116,0.685751883579317,16.5351945505212,13.5830776285782,0.00029672824852926,0.0178036949117556,194393,362715,38859,5.81,706.53,9200,5736,26577,640838,13.58,11.5,690,"194,393","362,715","38,859","5.81","706.53","9,200","5,736","26,577","$640,838","13.58%","11.5","690","5.02","9.36","1","5.81","706.53","0.24","0.15","0.69","$16.54","13.58%","0.000297","0.0178",0.446428571428571,0.586206896551724,0.620689655172414,0.913793103448276,0.775862068965517,0.0357142857142857,0.225,0.637931034482759,0.172413793103448,0.586206896551724,0.120689655172414,0.396551724137931
"Pleasant Grove Public Library",2018," 38,845",3.9883640108122,8.54138241729952,1.3706525936414,5.26734402286077,968.054545454545,0.231690050199511,0.276534946582572,0.578272621959068,16.4664435577294,14.1913193694666,0.000308920066932681,0.0165787102587206,154928,331790,53243,5.27,968.05,9000,10742,22463,639639,14.19,12,644,"154,928","331,790","53,243","5.27","968.05","9,000","10,742","22,463","$639,639","14.19%","12","644","3.99","8.54","1.37","5.27","968.05","0.23","0.28","0.58","$16.47","14.19%","0.000309","0.0166",0.236363636363636,0.551724137931034,0.655172413793103,0.913793103448276,0.793103448275862,0.0350877192982456,0.368421052631579,0.491228070175439,0.137931034482759,0.666666666666667,0.155172413793103,0.421052631578947
"Pleasant Grove Public Library",2019," 38,428",3.92804725720829,8.79184448839388,2.0301863224732,5.32983640694758,1393.14285714286,0.240553762881232,1.63716560841053,0.592354533152909,19.5643801394816,11.8022934693985,0.000390340376808577,0.0153273654626835,150947,337853,78016,5.33,1393.14,9244,62913,22763,751820,11.8,15,589,"150,947","337,853","78,016","5.33","1,393.14","9,244","62,913","22,763","$751,820","11.8%","15","589","3.93","8.79","2.03","5.33","1,393.14","0.24","1.64","0.59","$19.56","11.8%","0.00039","0.0153",0.207547169811321,0.56140350877193,0.655172413793103,0.929824561403509,0.827586206896552,0.0526315789473684,0.761904761904762,0.53448275862069,0.263157894736842,0.508771929824561,0.344827586206897,0.275862068965517
